feature,correct_mean,incorrect_mean,raw_gap,feature_std,standardized_gap,abs_standardized_gap,n_correct,n_incorrect
team1_games_played_pre,68.80555555555556,64.4375,4.368055555555557,13.258468322114766,0.3294540100284253,0.3294540100284253,18,8
team2_max_elo_pre,1533.809549823428,1546.4442822682802,-12.634732444852261,38.884053072707424,-0.32493352535105285,0.32493352535105285,18,8
team1_ts_sigma_pre,1.7352868332425393,1.7921200027311053,-0.05683316948856598,0.18018752936616314,-0.31541122567408103,0.31541122567408103,18,8
team2_avg_point_diff_pre,-0.2795135003054198,0.09574274681195782,-0.37525624711737765,1.2007758808827156,-0.31251147952898495,0.31251147952898495,18,8
team2_ts_momentum_pre,0.02733783198938797,-0.02688659042823538,0.05422442241762335,0.1741374833774079,0.311388572787071,0.311388572787071,18,8
team2_peak_gap_pre,23.696324391962637,20.018601743143762,3.6777226488188752,13.214459470494283,0.27831048685953635,0.27831048685953635,18,8
p2_corner_win_rate_pre,0.5410880058297445,0.5032151540987748,0.03787285173096966,0.14805970263665474,0.255794460319236,0.255794460319236,18,8
team1_specialization_pre,0.23258494412218855,0.22598302070842968,0.00660192341375887,0.02722844177067029,0.24246423902488154,0.24246423902488154,18,8
team2_ts_sigma_pre,1.7877391435762346,1.7453817328127224,0.04235741076351229,0.19025396935464337,0.22263614739388624,0.22263614739388624,18,8
team1_recent_point_diff_pre,0.2333333333333334,-0.025000000000000022,0.2583333333333334,1.351702848896893,0.19111695558247574,0.19111695558247574,18,8
team2_games_played_pre,67.19444444444444,69.1875,-1.9930555555555571,11.453146127288246,-0.17401817224761557,0.17401817224761557,18,8
team2_recent_win_rate_pre,0.44999999999999996,0.475,-0.025000000000000022,0.14457650868625002,-0.17291882496798494,0.17291882496798494,18,8
specialization_gap_pre,0.004027001342380176,-0.004088940242579438,0.008115941584959614,0.04837154416779954,0.16778338844849852,0.16778338844849852,18,8
h2h_games_pre,1.0,0.875,0.125,1.0183232534518252,0.12275080587258091,0.12275080587258091,18,8
team2_opponent_experience_pre,49.5,48.375,1.125,12.78954593435985,0.08796246604639989,0.08796246604639989,18,8
team1_opponent_experience_pre,49.5,48.375,1.125,12.78954593435985,0.08796246604639989,0.08796246604639989,18,8
team1_pair_games_pre,12.38888888888889,12.0,0.3888888888888893,4.7031715347419665,0.08268652036528903,0.08268652036528903,18,8
team2_recent_point_diff_pre,-0.588888888888889,-0.4625,-0.126388888888889,1.5603870328568141,-0.0809984229729797,0.0809984229729797,18,8
team2_recent_elo_trend_pre,-0.33512910149121605,-0.19004585497815185,-0.1450832465130642,1.921201975184227,-0.07551691513285684,0.07551691513285684,18,8
team2_specialization_pre,0.22855794277980834,0.23007196095100912,-0.0015140181712007816,0.025523268885709827,-0.05931913259153346,0.05931913259153346,18,8
team2_ts_balance_pre,5.189005721639656,5.318705091708512,-0.129699370068856,2.8938463821748486,-0.04481902386656109,0.04481902386656109,18,8
team2_elo_std_pre,31.11603229979367,31.71716505459547,-0.6011327548017995,20.54772505964646,-0.029255440836239342,0.029255440836239342,18,8
team2_balance_pre,62.23206459958734,63.43433010919094,-1.202265509603599,41.09545011929292,-0.029255440836239342,0.029255440836239342,18,8
