p1,p2,p3,p4,players,team1,team2,ordered_key,unique_key,played_ordered,played_unique,elo_pred_team1_win_prob,trueskill_pred_team1_win_prob,tree_pred_team1_win_prob,sort_prob,closeness
TD,CH,SY,RS,"['TD', 'CH', 'SY', 'RS']",TD + CH,SY + RS,TD|CH|SY|RS,"CH,TD||RS,SY",False,True,0.5009386412738491,0.8484235255381991,0.5003223186571987,0.5003223186571987,0.0003223186571986725
CH,TD,SY,RS,"['CH', 'TD', 'SY', 'RS']",CH + TD,SY + RS,CH|TD|SY|RS,"CH,TD||RS,SY",True,True,0.5009386412738491,0.8484235255381991,0.5007727946774619,0.5007727946774619,0.000772794677461941
RS,SY,FZ,TT,"['RS', 'SY', 'FZ', 'TT']",RS + SY,FZ + TT,RS|SY|FZ|TT,"FZ,TT||RS,SY",False,False,0.47613021584477927,0.07346114115919596,0.5033202350922616,0.5033202350922616,0.0033202350922616475
RS,CH,FZ,SY,"['RS', 'CH', 'FZ', 'SY']",RS + CH,FZ + SY,RS|CH|FZ|SY,"CH,RS||FZ,SY",False,False,0.4336647608004687,0.011417443765077492,0.496598266809797,0.496598266809797,0.0034017331902029824
RS,SY,TT,FZ,"['RS', 'SY', 'TT', 'FZ']",RS + SY,TT + FZ,RS|SY|TT|FZ,"FZ,TT||RS,SY",False,False,0.47613021584477927,0.07346114115919596,0.4951941736227145,0.4951941736227145,0.004805826377285494
NS,AC,FZ,TD,"['NS', 'AC', 'FZ', 'TD']",NS + AC,FZ + TD,NS|AC|FZ|TD,"AC,NS||FZ,TD",False,False,0.43358295792576346,0.29691516005810303,0.49514375042140973,0.49514375042140973,0.004856249578590266
CH,NS,FZ,AC,"['CH', 'NS', 'FZ', 'AC']",CH + NS,FZ + AC,CH|NS|FZ|AC,"AC,FZ||CH,NS",False,True,0.4987793866278612,0.45648617945661896,0.4944974050840358,0.4944974050840358,0.005502594915964221
SY,TT,AC,NS,"['SY', 'TT', 'AC', 'NS']",SY + TT,AC + NS,SY|TT|AC|NS,"AC,NS||SY,TT",False,True,0.5249847258522501,0.5721715303483434,0.5059597244667208,0.5059597244667208,0.005959724466720773
SY,TT,NS,AC,"['SY', 'TT', 'NS', 'AC']",SY + TT,NS + AC,SY|TT|NS|AC,"AC,NS||SY,TT",False,True,0.5249847258522501,0.5721715303483434,0.5059597244667208,0.5059597244667208,0.005959724466720773
TT,SY,AC,NS,"['TT', 'SY', 'AC', 'NS']",TT + SY,AC + NS,TT|SY|AC|NS,"AC,NS||SY,TT",False,True,0.5249847258522501,0.5721715303483434,0.5059597244667208,0.5059597244667208,0.005959724466720773
TT,SY,NS,AC,"['TT', 'SY', 'NS', 'AC']",TT + SY,NS + AC,TT|SY|NS|AC,"AC,NS||SY,TT",False,True,0.5249847258522501,0.5721715303483434,0.5059597244667208,0.5059597244667208,0.005959724466720773
SY,RS,NS,TD,"['SY', 'RS', 'NS', 'TD']",SY + RS,NS + TD,SY|RS|NS|TD,"NS,TD||RS,SY",False,False,0.52686807850055,0.23092292087992516,0.4935011847774117,0.4935011847774117,0.006498815222588272
SY,RS,TD,NS,"['SY', 'RS', 'TD', 'NS']",SY + RS,TD + NS,SY|RS|TD|NS,"NS,TD||RS,SY",False,False,0.52686807850055,0.23092292087992516,0.4935011847774117,0.4935011847774117,0.006498815222588272
TT,SY,NS,FZ,"['TT', 'SY', 'NS', 'FZ']",TT + SY,NS + FZ,TT|SY|NS|FZ,"FZ,NS||SY,TT",False,True,0.4393596752682373,0.19025671342771133,0.4934712648509208,0.4934712648509208,0.006528735149079201
RS,SY,CH,TT,"['RS', 'SY', 'CH', 'TT']",RS + SY,CH + TT,RS|SY|CH|TT,"CH,TT||RS,SY",True,True,0.5057787186201843,0.14354757042203703,0.5082344562242299,0.5082344562242299,0.008234456224229914
FZ,TD,CH,TT,"['FZ', 'TD', 'CH', 'TT']",FZ + TD,CH + TT,FZ|TD|CH|TT,"CH,TT||FZ,TD",False,False,0.5363204497840712,0.6515486563135522,0.5092963903757868,0.5092963903757868,0.009296390375786778
SY,RS,AC,FZ,"['SY', 'RS', 'AC', 'FZ']",SY + RS,AC + FZ,SY|RS|AC|FZ,"AC,FZ||RS,SY",False,False,0.47871962793778705,0.053148279240294284,0.5094035686246585,0.5094035686246585,0.00940356862465852
TD,NS,AC,FZ,"['TD', 'NS', 'AC', 'FZ']",TD + NS,AC + FZ,TD|NS|AC|FZ,"AC,FZ||NS,TD",False,False,0.45196141612029217,0.17509292850347702,0.5102870145111605,0.5102870145111605,0.010287014511160542
CH,RS,TD,FZ,"['CH', 'RS', 'TD', 'FZ']",CH + RS,TD + FZ,CH|RS|TD|FZ,"CH,RS||FZ,TD",False,False,0.47483749574498574,0.07396741405344182,0.48965981765791733,0.48965981765791733,0.010340182342082671
SY,RS,TD,FZ,"['SY', 'RS', 'TD', 'FZ']",SY + RS,TD + FZ,SY|RS|TD|FZ,"FZ,TD||RS,SY",False,False,0.469432606205695,0.0788225661390688,0.48965981765791733,0.48965981765791733,0.010340182342082671
RS,CH,SY,FZ,"['RS', 'CH', 'SY', 'FZ']",RS + CH,SY + FZ,RS|CH|SY|FZ,"CH,RS||FZ,SY",False,False,0.4336647608004687,0.011417443765077492,0.5109410105243128,0.5109410105243128,0.010941010524312844
RS,SY,TT,CH,"['RS', 'SY', 'TT', 'CH']",RS + SY,TT + CH,RS|SY|TT|CH,"CH,TT||RS,SY",True,True,0.5057787186201843,0.14354757042203703,0.5111528529059226,0.5111528529059226,0.011152852905922606
NS,TD,CH,AC,"['NS', 'TD', 'CH', 'AC']",NS + TD,CH + AC,NS|TD|CH|AC,"AC,CH||NS,TD",False,False,0.48148816403419087,0.3026444823459339,0.5130202851235686,0.5130202851235686,0.013020285123568565
SY,RS,TT,CH,"['SY', 'RS', 'TT', 'CH']",SY + RS,TT + CH,SY|RS|TT|CH,"CH,TT||RS,SY",False,True,0.5057787186201843,0.14354757042203703,0.484538060027213,0.484538060027213,0.015461939972786998
CH,RS,SY,FZ,"['CH', 'RS', 'SY', 'FZ']",CH + RS,SY + FZ,CH|RS|SY|FZ,"CH,RS||FZ,SY",False,False,0.4336647608004687,0.011417443765077492,0.48441930731318966,0.48441930731318966,0.015580692686810338
RS,CH,TD,FZ,"['RS', 'CH', 'TD', 'FZ']",RS + CH,TD + FZ,RS|CH|TD|FZ,"CH,RS||FZ,TD",False,False,0.47483749574498574,0.07396741405344182,0.5162741672392327,0.5162741672392327,0.016274167239232695
RS,SY,TD,FZ,"['RS', 'SY', 'TD', 'FZ']",RS + SY,TD + FZ,RS|SY|TD|FZ,"FZ,TD||RS,SY",False,False,0.469432606205695,0.0788225661390688,0.5162741672392327,0.5162741672392327,0.016274167239232695
AC,SY,FZ,RS,"['AC', 'SY', 'FZ', 'RS']",AC + SY,FZ + RS,AC|SY|FZ|RS,"AC,SY||FZ,RS",False,False,0.45127099628146883,0.816562453957105,0.5170672206560427,0.5170672206560427,0.017067220656042714
TT,FZ,RS,SY,"['TT', 'FZ', 'RS', 'SY']",TT + FZ,RS + SY,TT|FZ|RS|SY,"FZ,TT||RS,SY",False,False,0.5238697841552207,0.926538858840804,0.48270079068851723,0.48270079068851723,0.017299209311482766
TT,FZ,SY,RS,"['TT', 'FZ', 'SY', 'RS']",TT + FZ,SY + RS,TT|FZ|SY|RS,"FZ,TT||RS,SY",False,False,0.5238697841552207,0.926538858840804,0.48270079068851723,0.48270079068851723,0.017299209311482766
TD,NS,SY,CH,"['TD', 'NS', 'SY', 'CH']",TD + NS,SY + CH,TD|NS|SY|CH,"CH,SY||NS,TD",False,True,0.431064388241462,0.11762897273809447,0.482206055456005,0.482206055456005,0.01779394454399502
TD,NS,FZ,AC,"['TD', 'NS', 'FZ', 'AC']",TD + NS,FZ + AC,TD|NS|FZ|AC,"AC,FZ||NS,TD",False,False,0.45196141612029217,0.17509292850347702,0.4813815112277406,0.4813815112277406,0.01861848877225941
SY,RS,CH,TT,"['SY', 'RS', 'CH', 'TT']",SY + RS,CH + TT,SY|RS|CH|TT,"CH,TT||RS,SY",False,True,0.5057787186201843,0.14354757042203703,0.4812263751469551,0.4812263751469551,0.0187736248530449
NS,AC,FZ,CH,"['NS', 'AC', 'FZ', 'CH']",NS + AC,FZ + CH,NS|AC|FZ|CH,"AC,NS||CH,FZ",False,True,0.3881455804998859,0.08291325075961947,0.5190821353896876,0.5190821353896876,0.019082135389687616
TT,FZ,CH,TD,"['TT', 'FZ', 'CH', 'TD']",TT + FZ,CH + TD,TT|FZ|CH|TD,"CH,TD||FZ,TT",False,False,0.5229331981696913,0.6731545942432633,0.48019245674416833,0.48019245674416833,0.019807543255831672
CH,NS,TD,FZ,"['CH', 'NS', 'TD', 'FZ']",CH + NS,TD + FZ,CH|NS|TD|FZ,"CH,NS||FZ,TD",False,True,0.4894686163403104,0.5373309275194997,0.47998163153475304,0.47998163153475304,0.02001836846524696
RS,SY,NS,TD,"['RS', 'SY', 'NS', 'TD']",RS + SY,NS + TD,RS|SY|NS|TD,"NS,TD||RS,SY",False,False,0.52686807850055,0.23092292087992516,0.5201115367323182,0.5201115367323182,0.020111536732318247
RS,SY,TD,NS,"['RS', 'SY', 'TD', 'NS']",RS + SY,TD + NS,RS|SY|TD|NS,"NS,TD||RS,SY",False,False,0.52686807850055,0.23092292087992516,0.5201115367323182,0.5201115367323182,0.020111536732318247
SY,TT,NS,FZ,"['SY', 'TT', 'NS', 'FZ']",SY + TT,NS + FZ,SY|TT|NS|FZ,"FZ,NS||SY,TT",False,True,0.4393596752682373,0.19025671342771133,0.5201316000823129,0.5201316000823129,0.02013160008231285
NS,TD,AC,CH,"['NS', 'TD', 'AC', 'CH']",NS + TD,AC + CH,NS|TD|AC|CH,"AC,CH||NS,TD",False,False,0.48148816403419087,0.3026444823459339,0.521080200378733,0.521080200378733,0.02108020037873304
CH,RS,FZ,TD,"['CH', 'RS', 'FZ', 'TD']",CH + RS,FZ + TD,CH|RS|FZ|TD,"CH,RS||FZ,TD",False,False,0.47483749574498574,0.07396741405344182,0.5213312009111141,0.5213312009111141,0.021331200911114068
SY,RS,FZ,TD,"['SY', 'RS', 'FZ', 'TD']",SY + RS,FZ + TD,SY|RS|FZ|TD,"FZ,TD||RS,SY",False,False,0.469432606205695,0.0788225661390688,0.5213312009111141,0.5213312009111141,0.021331200911114068
SY,RS,FZ,TT,"['SY', 'RS', 'FZ', 'TT']",SY + RS,FZ + TT,SY|RS|FZ|TT,"FZ,TT||RS,SY",False,False,0.47613021584477927,0.07346114115919596,0.47671556321898256,0.47671556321898256,0.023284436781017437
SY,TT,NS,CH,"['SY', 'TT', 'NS', 'CH']",SY + TT,NS + CH,SY|TT|NS|CH,"CH,NS||SY,TT",False,True,0.4687673403004157,0.3250130641552835,0.5237918538145325,0.5237918538145325,0.023791853814532526
TT,SY,NS,CH,"['TT', 'SY', 'NS', 'CH']",TT + SY,NS + CH,TT|SY|NS|CH,"CH,NS||SY,TT",False,True,0.4687673403004157,0.3250130641552835,0.5237918538145325,0.5237918538145325,0.023791853814532526
FZ,TD,RS,CH,"['FZ', 'TD', 'RS', 'CH']",FZ + TD,RS + CH,FZ|TD|RS|CH,"CH,RS||FZ,TD",False,False,0.5251625042550142,0.9260325859465581,0.5244076431302421,0.5244076431302421,0.02440764313024213
NS,AC,FZ,TT,"['NS', 'AC', 'FZ', 'TT']",NS + AC,FZ + TT,NS|AC|FZ|TT,"AC,NS||FZ,TT",False,False,0.440193444291448,0.2851632052736512,0.5247799049608991,0.5247799049608991,0.024779904960899102
NS,AC,CH,FZ,"['NS', 'AC', 'CH', 'FZ']",NS + AC,CH + FZ,NS|AC|CH|FZ,"AC,NS||CH,FZ",False,True,0.3881455804998859,0.08291325075961947,0.5253447359365048,0.5253447359365048,0.02534473593650477
TD,NS,CH,SY,"['TD', 'NS', 'CH', 'SY']",TD + NS,CH + SY,TD|NS|CH|SY,"CH,SY||NS,TD",True,True,0.431064388241462,0.11762897273809447,0.4741521261147748,0.4741521261147748,0.025847873885225192
AC,SY,CH,TT,"['AC', 'SY', 'CH', 'TT']",AC + SY,CH + TT,AC|SY|CH|TT,"AC,SY||CH,TT",True,True,0.4919841974001058,0.5832165966856525,0.5260104157849494,0.5260104157849494,0.026010415784949448
AC,NS,TD,CH,"['AC', 'NS', 'TD', 'CH']",AC + NS,TD + CH,AC|NS|TD|CH,"AC,NS||CH,TD",False,False,0.4629232310617738,0.454291291071463,0.47397178406378576,0.47397178406378576,0.02602821593621424
NS,AC,TD,FZ,"['NS', 'AC', 'TD', 'FZ']",NS + AC,TD + FZ,NS|AC|TD|FZ,"AC,NS||FZ,TD",False,False,0.43358295792576346,0.29691516005810303,0.4728497040275763,0.4728497040275763,0.027150295972423688
AC,NS,SY,TD,"['AC', 'NS', 'SY', 'TD']",AC + NS,SY + TD,AC|NS|SY|TD,"AC,NS||SY,TD",False,False,0.46831932757866435,0.4400757576820594,0.5279373076579998,0.5279373076579998,0.027937307657999844
AC,NS,TD,SY,"['AC', 'NS', 'TD', 'SY']",AC + NS,TD + SY,AC|NS|TD|SY,"AC,NS||SY,TD",False,False,0.46831932757866435,0.4400757576820594,0.5279373076579998,0.5279373076579998,0.027937307657999844
RS,TD,TT,AC,"['RS', 'TD', 'TT', 'AC']",RS + TD,TT + AC,RS|TD|TT|AC,"AC,TT||RS,TD",False,False,0.5205015825785831,0.10396867311610114,0.5287520127990015,0.5287520127990015,0.028752012799001525
TD,RS,TT,AC,"['TD', 'RS', 'TT', 'AC']",TD + RS,TT + AC,TD|RS|TT|AC,"AC,TT||RS,TD",False,False,0.5205015825785831,0.10396867311610114,0.5287520127990015,0.5287520127990015,0.028752012799001525
FZ,TD,SY,TT,"['FZ', 'TD', 'SY', 'TT']",FZ + TD,SY + TT,FZ|TD|SY|TT,"FZ,TD||SY,TT",False,False,0.5417091669216728,0.6380766051520899,0.5289306798013562,0.5289306798013562,0.02893067980135622
RS,TD,AC,TT,"['RS', 'TD', 'AC', 'TT']",RS + TD,AC + TT,RS|TD|AC|TT,"AC,TT||RS,TD",False,False,0.5205015825785831,0.10396867311610114,0.5289938828404189,0.5289938828404189,0.028993882840418927
TD,RS,AC,TT,"['TD', 'RS', 'AC', 'TT']",TD + RS,AC + TT,TD|RS|AC|TT,"AC,TT||RS,TD",False,False,0.5205015825785831,0.10396867311610114,0.5289938828404189,0.5289938828404189,0.028993882840418927
CH,RS,FZ,SY,"['CH', 'RS', 'FZ', 'SY']",CH + RS,FZ + SY,CH|RS|FZ|SY,"CH,RS||FZ,SY",False,False,0.4336647608004687,0.011417443765077492,0.47010541671502765,0.47010541671502765,0.029894583284972354
TD,NS,TT,FZ,"['TD', 'NS', 'TT', 'FZ']",TD + NS,TT + FZ,TD|NS|TT|FZ,"FZ,TT||NS,TD",False,False,0.44939196421022737,0.22362669248213585,0.4693021070828968,0.4693021070828968,0.030697892917103176
SY,RS,TT,FZ,"['SY', 'RS', 'TT', 'FZ']",SY + RS,TT + FZ,SY|RS|TT|FZ,"FZ,TT||RS,SY",False,False,0.47613021584477927,0.07346114115919596,0.4686137733012184,0.4686137733012184,0.031386226698781605
AC,NS,CH,TD,"['AC', 'NS', 'CH', 'TD']",AC + NS,CH + TD,AC|NS|CH|TD,"AC,NS||CH,TD",False,False,0.4629232310617738,0.454291291071463,0.4659316298384384,0.4659316298384384,0.03406837016156161
SY,TD,CH,RS,"['SY', 'TD', 'CH', 'RS']",SY + TD,CH + RS,SY|TD|CH|RS,"CH,RS||SY,TD",False,True,0.4900963736748234,0.8634702343518667,0.46576103009419983,0.46576103009419983,0.034238969905800165
SY,TT,CH,NS,"['SY', 'TT', 'CH', 'NS']",SY + TT,CH + NS,SY|TT|CH|NS,"CH,NS||SY,TT",False,True,0.4687673403004157,0.3250130641552835,0.5343753836623841,0.5343753836623841,0.03437538366238413
TD,SY,CH,RS,"['TD', 'SY', 'CH', 'RS']",TD + SY,CH + RS,TD|SY|CH|RS,"CH,RS||SY,TD",False,True,0.4900963736748234,0.8634702343518667,0.46531269367238287,0.46531269367238287,0.03468730632761713
TT,SY,CH,NS,"['TT', 'SY', 'CH', 'NS']",TT + SY,CH + NS,TT|SY|CH|NS,"CH,NS||SY,TT",False,True,0.4687673403004157,0.3250130641552835,0.5347695708063553,0.5347695708063553,0.03476957080635534
FZ,TD,CH,RS,"['FZ', 'TD', 'CH', 'RS']",FZ + TD,CH + RS,FZ|TD|CH|RS,"CH,RS||FZ,TD",False,False,0.5251625042550142,0.9260325859465581,0.5349896371319007,0.5349896371319007,0.03498963713190073
TT,FZ,SY,CH,"['TT', 'FZ', 'SY', 'CH']",TT + FZ,SY + CH,TT|FZ|SY|CH,"CH,SY||FZ,TT",False,True,0.4814130471255632,0.3363612266145485,0.5356116576232971,0.5356116576232971,0.0356116576232971
RS,SY,AC,FZ,"['RS', 'SY', 'AC', 'FZ']",RS + SY,AC + FZ,RS|SY|AC|FZ,"AC,FZ||RS,SY",False,False,0.47871962793778705,0.053148279240294284,0.5359640371924782,0.5359640371924782,0.035964037192478204
FZ,TD,TT,SY,"['FZ', 'TD', 'TT', 'SY']",FZ + TD,TT + SY,FZ|TD|TT|SY,"FZ,TD||SY,TT",False,False,0.5417091669216728,0.6380766051520899,0.5382533196790772,0.5382533196790772,0.03825331967907719
FZ,TT,CH,RS,"['FZ', 'TT', 'CH', 'RS']",FZ + TT,CH + RS,FZ|TT|CH|RS,"CH,RS||FZ,TT",True,True,0.5184577691725787,0.9311727697171142,0.4593010026254327,0.4593010026254327,0.04069899737456728
SY,RS,FZ,AC,"['SY', 'RS', 'FZ', 'AC']",SY + RS,FZ + AC,SY|RS|FZ|AC,"AC,FZ||RS,SY",False,False,0.47871962793778705,0.053148279240294284,0.5409982356852652,0.5409982356852652,0.04099823568526517
TT,CH,FZ,RS,"['TT', 'CH', 'FZ', 'RS']",TT + CH,FZ + RS,TT|CH|FZ|RS,"CH,TT||FZ,RS",False,False,0.45922308869674383,0.7603618973561264,0.5426188967172051,0.5426188967172051,0.04261889671720509
AC,SY,TT,FZ,"['AC', 'SY', 'TT', 'FZ']",AC + SY,TT + FZ,AC|SY|TT|FZ,"AC,SY||FZ,TT",False,True,0.46238777952295623,0.4150147998464636,0.5430123846622386,0.5430123846622386,0.043012384662238556
CH,TT,FZ,RS,"['CH', 'TT', 'FZ', 'RS']",CH + TT,FZ + RS,CH|TT|FZ|RS,"CH,TT||FZ,RS",False,False,0.45922308869674383,0.7603618973561264,0.5430660659174112,0.5430660659174112,0.043066065917411245
CH,RS,NS,FZ,"['CH', 'RS', 'NS', 'FZ']",CH + RS,NS + FZ,CH|RS|NS|FZ,"CH,RS||FZ,NS",False,False,0.4557979377141646,0.02617210526005344,0.544659509639237,0.544659509639237,0.04465950963923704
SY,RS,NS,FZ,"['SY', 'RS', 'NS', 'FZ']",SY + RS,NS + FZ,SY|RS|NS|FZ,"FZ,NS||RS,SY",False,False,0.45042389070560046,0.028336921670856552,0.5447586877388924,0.5447586877388924,0.044758687738892355
SY,RS,AC,TT,"['SY', 'RS', 'AC', 'TT']",SY + RS,AC + TT,SY|RS|AC|TT,"AC,TT||RS,SY",False,False,0.5617411951831578,0.3156443177326018,0.5448320337473789,0.5448320337473789,0.044832033747378874
SY,TD,RS,CH,"['SY', 'TD', 'RS', 'CH']",SY + TD,RS + CH,SY|TD|RS|CH,"CH,RS||SY,TD",False,True,0.4900963736748234,0.8634702343518667,0.4551277951428219,0.4551277951428219,0.04487220485717808
SY,RS,TT,AC,"['SY', 'RS', 'TT', 'AC']",SY + RS,TT + AC,SY|RS|TT|AC,"AC,TT||RS,SY",False,False,0.5617411951831578,0.3156443177326018,0.5449841978180534,0.5449841978180534,0.044984197818053406
TD,SY,RS,CH,"['TD', 'SY', 'RS', 'CH']",TD + SY,RS + CH,TD|SY|RS|CH,"CH,RS||SY,TD",False,True,0.4900963736748234,0.8634702343518667,0.4546809829650402,0.4546809829650402,0.045319017034959774
TT,FZ,CH,SY,"['TT', 'FZ', 'CH', 'SY']",TT + FZ,CH + SY,TT|FZ|CH|SY,"CH,SY||FZ,TT",True,True,0.4814130471255632,0.3363612266145485,0.546160105407715,0.546160105407715,0.04616010540771498
TD,CH,RS,SY,"['TD', 'CH', 'RS', 'SY']",TD + CH,RS + SY,TD|CH|RS|SY,"CH,TD||RS,SY",False,True,0.5009386412738491,0.8484235255381991,0.5462757277278988,0.5462757277278988,0.046275727727898786
CH,TD,RS,SY,"['CH', 'TD', 'RS', 'SY']",CH + TD,RS + SY,CH|TD|RS|SY,"CH,TD||RS,SY",False,True,0.5009386412738491,0.8484235255381991,0.5467223082804095,0.5467223082804095,0.046722308280409464
RS,CH,FZ,TD,"['RS', 'CH', 'FZ', 'TD']",RS + CH,FZ + TD,RS|CH|FZ|TD,"CH,RS||FZ,TD",False,False,0.47483749574498574,0.07396741405344182,0.5478191304153586,0.5478191304153586,0.04781913041535857
RS,SY,FZ,TD,"['RS', 'SY', 'FZ', 'TD']",RS + SY,FZ + TD,RS|SY|FZ|TD,"FZ,TD||RS,SY",False,False,0.469432606205695,0.0788225661390688,0.5478191304153586,0.5478191304153586,0.04781913041535857
TD,AC,SY,CH,"['TD', 'AC', 'SY', 'CH']",TD + AC,SY + CH,TD|AC|SY|CH,"AC,TD||CH,SY",False,False,0.4034055931108018,0.06679851975641367,0.45210075690310775,0.45210075690310775,0.04789924309689225
TT,CH,RS,FZ,"['TT', 'CH', 'RS', 'FZ']",TT + CH,RS + FZ,TT|CH|RS|FZ,"CH,TT||FZ,RS",False,False,0.45922308869674383,0.7603618973561264,0.5495864605548406,0.5495864605548406,0.04958646055484062
CH,TT,RS,FZ,"['CH', 'TT', 'RS', 'FZ']",CH + TT,RS + FZ,CH|TT|RS|FZ,"CH,TT||FZ,RS",False,False,0.45922308869674383,0.7603618973561264,0.550032466616304,0.550032466616304,0.050032466616304005
AC,NS,TT,FZ,"['AC', 'NS', 'TT', 'FZ']",AC + NS,TT + FZ,AC|NS|TT|FZ,"AC,NS||FZ,TT",False,False,0.440193444291448,0.2851632052736512,0.4496989210128168,0.4496989210128168,0.05030107898718322
FZ,TT,RS,CH,"['FZ', 'TT', 'RS', 'CH']",FZ + TT,RS + CH,FZ|TT|RS|CH,"CH,RS||FZ,TT",False,True,0.5184577691725787,0.9311727697171142,0.4487712905279336,0.4487712905279336,0.051228709472066425
FZ,TD,NS,SY,"['FZ', 'TD', 'NS', 'SY']",FZ + TD,NS + SY,FZ|TD|NS|SY,"FZ,TD||NS,SY",True,True,0.5159493106396584,0.44836932689671233,0.4486378355992825,0.4486378355992825,0.0513621644007175
TT,FZ,SY,AC,"['TT', 'FZ', 'SY', 'AC']",TT + FZ,SY + AC,TT|FZ|SY|AC,"AC,SY||FZ,TT",False,True,0.5376122204770438,0.5849852001535364,0.4481091390023827,0.4481091390023827,0.051890860997617305
AC,SY,RS,FZ,"['AC', 'SY', 'RS', 'FZ']",AC + SY,RS + FZ,AC|SY|RS|FZ,"AC,SY||FZ,RS",False,False,0.45127099628146883,0.816562453957105,0.5523087486041345,0.5523087486041345,0.05230874860413448
NS,RS,AC,TD,"['NS', 'RS', 'AC', 'TD']",NS + RS,AC + TD,NS|RS|AC|TD,"AC,TD||NS,RS",False,False,0.5328819155911945,0.2209938725788902,0.4469309589852592,0.4469309589852592,0.0530690410147408
NS,RS,TD,AC,"['NS', 'RS', 'TD', 'AC']",NS + RS,TD + AC,NS|RS|TD|AC,"AC,TD||NS,RS",False,False,0.5328819155911945,0.2209938725788902,0.4469309589852592,0.4469309589852592,0.0530690410147408
RS,NS,AC,TD,"['RS', 'NS', 'AC', 'TD']",RS + NS,AC + TD,RS|NS|AC|TD,"AC,TD||NS,RS",False,False,0.5328819155911945,0.2209938725788902,0.4469309589852592,0.4469309589852592,0.0530690410147408
RS,NS,TD,AC,"['RS', 'NS', 'TD', 'AC']",RS + NS,TD + AC,RS|NS|TD|AC,"AC,TD||NS,RS",False,False,0.5328819155911945,0.2209938725788902,0.4469309589852592,0.4469309589852592,0.0530690410147408
FZ,TD,TT,CH,"['FZ', 'TD', 'TT', 'CH']",FZ + TD,TT + CH,FZ|TD|TT|CH,"CH,TT||FZ,TD",False,False,0.5363204497840712,0.6515486563135522,0.5539983491692646,0.5539983491692646,0.0539983491692646
SY,TT,AC,CH,"['SY', 'TT', 'AC', 'CH']",SY + TT,AC + CH,SY|TT|AC|CH,"AC,CH||SY,TT",False,False,0.497172955391365,0.4454747559892357,0.5548801826267389,0.5548801826267389,0.05488018262673888
TT,SY,AC,CH,"['TT', 'SY', 'AC', 'CH']",TT + SY,AC + CH,TT|SY|AC|CH,"AC,CH||SY,TT",False,False,0.497172955391365,0.4454747559892357,0.5548801826267389,0.5548801826267389,0.05488018262673888
CH,RS,TT,FZ,"['CH', 'RS', 'TT', 'FZ']",CH + RS,TT + FZ,CH|RS|TT|FZ,"CH,RS||FZ,TT",False,True,0.4815422308274213,0.06882723028288588,0.5551105958634227,0.5551105958634227,0.05511059586342271
TD,AC,CH,SY,"['TD', 'AC', 'CH', 'SY']",TD + AC,CH + SY,TD|AC|CH|SY,"AC,TD||CH,SY",False,False,0.4034055931108018,0.06679851975641367,0.4441183734431541,0.4441183734431541,0.05588162655684592
NS,AC,TT,FZ,"['NS', 'AC', 'TT', 'FZ']",NS + AC,TT + FZ,NS|AC|TT|FZ,"AC,NS||FZ,TT",False,False,0.440193444291448,0.2851632052736512,0.5597864621661008,0.5597864621661008,0.05978646216610084
NS,CH,AC,SY,"['NS', 'CH', 'AC', 'SY']",NS + CH,AC + SY,NS|CH|AC|SY,"AC,SY||CH,NS",True,True,0.5338163819860793,0.6107571299036549,0.5600778202836073,0.5600778202836073,0.06007782028360731
SY,TD,RS,FZ,"['SY', 'TD', 'RS', 'FZ']",SY + TD,RS + FZ,SY|TD|RS|FZ,"FZ,RS||SY,TD",False,False,0.46051057553105307,0.7605289882800129,0.43736683424628175,0.43736683424628175,0.06263316575371825
TD,SY,RS,FZ,"['TD', 'SY', 'RS', 'FZ']",TD + SY,RS + FZ,TD|SY|RS|FZ,"FZ,RS||SY,TD",False,False,0.46051057553105307,0.7605289882800129,0.4369234765349297,0.4369234765349297,0.06307652346507031
CH,RS,FZ,TT,"['CH', 'RS', 'FZ', 'TT']",CH + RS,FZ + TT,CH|RS|FZ|TT,"CH,RS||FZ,TT",False,True,0.4815422308274213,0.06882723028288588,0.563123071780982,0.563123071780982,0.06312307178098198
SY,TT,FZ,NS,"['SY', 'TT', 'FZ', 'NS']",SY + TT,FZ + NS,SY|TT|FZ|NS,"FZ,NS||SY,TT",False,True,0.4393596752682373,0.19025671342771133,0.5646877596071959,0.5646877596071959,0.06468775960719586
TT,SY,FZ,NS,"['TT', 'SY', 'FZ', 'NS']",TT + SY,FZ + NS,TT|SY|FZ|NS,"FZ,NS||SY,TT",True,True,0.4393596752682373,0.19025671342771133,0.5650771708426278,0.5650771708426278,0.06507717084262776
SY,TT,CH,AC,"['SY', 'TT', 'CH', 'AC']",SY + TT,CH + AC,SY|TT|CH|AC,"AC,CH||SY,TT",False,False,0.497172955391365,0.4454747559892357,0.5653461320099824,0.5653461320099824,0.0653461320099824
TT,SY,CH,AC,"['TT', 'SY', 'CH', 'AC']",TT + SY,CH + AC,TT|SY|CH|AC,"AC,CH||SY,TT",False,False,0.497172955391365,0.4454747559892357,0.5653461320099824,0.5653461320099824,0.0653461320099824
SY,AC,FZ,TT,"['SY', 'AC', 'FZ', 'TT']",SY + AC,FZ + TT,SY|AC|FZ|TT,"AC,SY||FZ,TT",False,True,0.46238777952295623,0.4150147998464636,0.565410471727278,0.565410471727278,0.06541047172727799
