game_id,player,trueskill_mu_after,trueskill_sigma_after,trueskill_conservative_after
126,CH,29.692091373115485,1.4159019027999058,25.444385664715767
131,CH,29.172724531761258,1.4025425066314041,24.965097011867044
132,CH,29.046089804290666,1.395487735743311,24.859626597060732
133,CH,28.94035376479389,1.3893681792344874,24.772249227090427
134,CH,28.842033740514903,1.3836502951723022,24.691082854997997
135,CH,28.84924635070869,1.385007463608254,24.694223959883928
136,CH,28.884360007413708,1.383674508605081,24.733336481598464
138,CH,28.564627865753213,1.3745686613562194,24.440921881684556
139,CH,29.012556256605933,1.3644367255891632,24.919246079838445
140,CH,28.879154403730933,1.3576969589021146,24.80606352702459
143,CH,28.803762460535527,1.3539762600999445,24.741833680235693
144,CH,28.82247610984067,1.3540599529485728,24.760296250994955
146,CH,28.76876417839942,1.3510766710839912,24.715534165147446
147,CH,28.70386032231742,1.3475894465767742,24.6610919825871
148,CH,28.72201947275275,1.3476495280682188,24.679070888548093
149,CH,28.591805295026326,1.34140127709122,24.567601463752666
150,CH,28.529423235584847,1.3381287626347589,24.51503694768057
151,CH,28.54704935767276,1.3382803053136536,24.532208441731797
152,CH,28.751884516866614,1.3302814884709027,24.761040051453907
153,CH,28.78040919767095,1.3293853645448523,24.79225310403639
154,CH,28.681655831872312,1.3243454482179127,24.708619487218574
155,CH,28.599552523703288,1.3200938403085487,24.63927100277764
156,CH,28.626769944258836,1.3193677707181668,24.668666632104337
157,CH,28.534248273880287,1.3147025286710154,24.59014068786724
158,CH,28.576520655136708,1.3131139482759848,24.637178810308754
159,CH,28.616099137322124,1.311703950973406,24.680987284401905
160,CH,28.508546955136676,1.3070467384153626,24.58740673989059
161,CH,28.550942377061943,1.3054614087974563,24.634558150669577
162,CH,28.578185783077455,1.3048129889203037,24.663746816316543
163,CH,28.81698646110509,1.2966320219165477,24.927090395355446
164,CH,28.74385051623093,1.2930920724858304,24.864574298773437
165,CH,28.852558858653957,1.2885418520516636,24.986933302498965
166,CH,29.202762531304895,1.2802236067124475,25.36209171116755
