game_id,day,date,p1,p2,p3,p4,score1,score2,point_diff,team1_actual_win,team1_elo_pre,team2_elo_pre,elo_diff_pre,elo_abs_diff_pre,elo_expected_prob_pre,team1_max_elo_pre,team2_max_elo_pre,team1_min_elo_pre,team2_min_elo_pre,team1_balance_pre,team2_balance_pre,team1_elo_std_pre,team2_elo_std_pre,team1_peak_elo_pre,team2_peak_elo_pre,team1_peak_gap_pre,team2_peak_gap_pre,team1_ts_mu_pre,team2_ts_mu_pre,team1_ts_sigma_pre,team2_ts_sigma_pre,team1_ts_conservative_pre,team2_ts_conservative_pre,ts_mu_diff_pre,ts_sigma_diff_pre,ts_cons_diff_pre,team1_specialization_pre,team2_specialization_pre,specialization_gap_pre,rating_disagreement_pre,team1_elo_volatility_pre,team2_elo_volatility_pre,elo_confidence_gap_pre,elo_confidence_gap_side_pre,ts_confidence_gap_favorite_pre,team1_ts_balance_pre,team2_ts_balance_pre,team1_ts_momentum_pre,team2_ts_momentum_pre,team1_opponent_experience_pre,team2_opponent_experience_pre,team1_opponent_win_rate_pre,team2_opponent_win_rate_pre,team1_games_played_pre,team2_games_played_pre,team1_win_rate_pre,team2_win_rate_pre,team1_recent_win_rate_pre,team2_recent_win_rate_pre,team1_avg_point_diff_pre,team2_avg_point_diff_pre,team1_recent_point_diff_pre,team2_recent_point_diff_pre,team1_recent_elo_trend_pre,team2_recent_elo_trend_pre,team1_pair_games_pre,team2_pair_games_pre,team1_pair_win_rate_pre,team2_pair_win_rate_pre,team1_pair_point_diff_pre,team2_pair_point_diff_pre,h2h_games_pre,h2h_win_rate_pre,h2h_point_diff_pre,p1_corner_win_rate_pre,p2_corner_win_rate_pre,p3_corner_win_rate_pre,p4_corner_win_rate_pre,team1_corner_strength_pre,team2_corner_strength_pre,corner_strength_diff_pre
50,9,,NS,SY,FZ,CH,19,21,-2,0,1519.6385366330549,1523.0657221946367,-3.4271855615818367,3.4271855615818367,0.49605438871012025,1524.2557147283621,1527.4582390233338,1515.0213585377476,1518.6732053659396,9.234356190614562,8.785033657394251,4.617178095307281,4.392516828697126,1524.68804223981,1528.0412799500232,5.049505606755247,4.97555775538649,32.12837174240514,29.328273814520188,2.9528600697358374,2.5671499040626906,23.269791533197633,21.626824102332115,2.8000979278849556,0.38571016567314675,1.642967430865518,0.20747458308657754,0.3030304452395791,-0.09555586215300158,0.5452201861469328,2.7215323488248684,2.7663150780689083,-2.0606618653118858,-8.91503298847556,-2.719912045913574,2.950402611873937,2.760875731224715,0.47680754173958917,-0.4041866703899508,23.5,23.5,0.5231854838709677,0.4891304347826087,25.5,35.0,0.648989898989899,0.6041666666666666,0.7,0.4,1.462121212121212,1.75,1.5,-0.7999999999999999,2.4103310165829726,-1.2145966198823999,2.0,9.0,0.5,0.7777777777777778,0.0,37.0,0.0,0.5,0.0,0.8333333333333334,0.4166666666666667,0.7142857142857143,0.75,0.625,0.7321428571428572,-0.1071428571428572
51,10,,NS,CH,AC,TT,21,15,6,1,1521.4644600471509,1481.3869309864651,40.07752906068572,40.07752906068572,0.5460104270355555,1521.5392264092352,1481.3912209467214,1521.3896936850665,1481.3826410262088,0.14953272416869368,0.008579920512602257,0.07476636208434684,0.0042899602563011285,1522.8227042067142,1503.126981590209,1.3582441595633554,21.74005060374384,30.523108985586898,23.6506008642747,2.7560748741440486,3.0606797053970674,22.25488436315475,14.468561748083498,6.8725081213121975,-0.30460483125301874,7.786322615071253,0.33652829713249144,0.32673063207177777,0.009797665060713667,0.8448792069036836,2.466444252927686,2.8700447152980213,34.741040092460025,34.741040092460025,1.0557535417710824,3.7038322498352656,2.720371770537703,0.38993329701440516,-0.06076002985999551,22.5,22.5,0.7707373271889402,0.2925101214574899,30.0,25.0,0.634788189987163,0.375,0.6,0.3,1.4858793324775355,-1.775,0.5,-1.6,2.3848230016640173,-3.5182989008615095,6.0,3.0,0.8333333333333334,0.0,18.0,-13.0,1.0,1.0,5.0,0.7142857142857143,0.5,0.5,0.4166666666666667,0.6071428571428572,0.45833333333333337,0.14880952380952384
52,10,,TT,NS,CH,AC,18,21,-3,0,1501.4609337177221,1501.3904573158939,0.07047640182827308,0.07047640182827308,0.5000811389554166,1524.4577308068638,1524.308198082695,1478.4641366285803,1478.4727165490929,45.9935941782835,45.835481533602206,22.99679708914175,22.917740766801103,1515.3558469936409,1512.1540990413475,13.894913275918725,10.763641725453681,27.335765155948714,26.80931891712042,3.030882103715931,2.7223284322468113,18.24311884480092,18.642333620379986,0.5264462388282922,0.3085536714691197,-0.3992147755790647,0.35612764064138036,0.31033708153989215,0.045790559101488215,0.07093658453828457,3.25826615695042,3.1576076410007117,-6.345397396122962,-6.345397396122962,-5.2267642971344515,10.410041479787363,3.925710081139332,-0.3072616415340388,0.4496369444061372,20.0,20.0,0.5,0.44642857142857145,25.5,31.5,0.5435483870967741,0.4642857142857143,0.3,0.6000000000000001,0.3491935483870967,-0.6428571428571428,-2.0,0.7000000000000001,-1.7727318439182227,1.1703496481833326,2.0,4.0,1.0,0.0,10.0,-23.0,0.0,0.5,0.0,0.4,1.0,0.6666666666666666,0.5,0.7,0.5833333333333333,0.1166666666666667
53,10,,FZ,AC,CH,NS,21,14,7,1,1505.752525199935,1524.3829644447794,-18.63043924484441,18.63043924484441,0.4785640617307297,1530.1747273424608,1527.1658045910117,1481.3303230574095,1521.6001242985471,48.84440428505127,5.565680292464549,24.422202142525634,2.7828401462322745,1518.6224835012465,1525.8117676989377,12.869958301311499,1.4288032541583107,28.593481501683883,30.50299090721576,2.774222888284729,2.6611973268936753,20.2708128368297,22.519398926534734,-1.9095094055318782,0.11302556139105358,-2.248586089705036,0.2568380110336579,0.2986743442025635,-0.041836333168905615,0.5223827525930937,2.5024653225404423,2.711559672515571,13.416414249788431,-23.84446423990039,-3.5259108096465255,5.910555948048991,2.4786175121872276,0.18619183009475648,-0.04663089026194989,23.0,23.0,0.40909090909090906,0.601364522417154,26.5,32.0,0.5043988269794721,0.6356589147286822,0.4,0.8,0.15102639296187692,1.5454042081949058,-1.5,2.9000000000000004,-0.731219039950588,2.3309368812109597,6.0,7.0,0.5,0.8571428571428571,-3.0,24.0,3.0,0.3333333333333333,-8.0,0.8571428571428571,0.5,0.6923076923076923,0.625,0.6785714285714286,0.6586538461538461,0.019917582417582458
54,11,,NS,CH,TT,SY,19,21,-2,0,1520.9067248563176,1493.955700169442,26.9510246868756,26.9510246868756,0.5309887440624995,1523.68956500255,1512.3048702186206,1518.1238847100853,1475.6065301202636,5.565680292464549,36.698340098356994,2.7828401462322745,18.349170049178497,1525.8117676989377,1515.687166465838,4.905042842620105,21.731466296395865,29.741211003962547,25.580229555967637,2.5911846797636064,2.7647738962212776,21.96765696467173,17.285907867303806,4.16098144799491,-0.1735892164576711,4.681749097367923,0.2829163643128771,0.21741977151359876,0.06549659279927833,0.5836677254624886,2.580700126056323,3.2396640687483593,21.130660492070774,21.130660492070774,-1.1949771279899757,2.133843317238483,8.438751039556422,-0.6986880604687364,-0.8670700714522308,26.0,26.0,0.7180451127819549,0.3598200899550225,33.0,33.0,0.6136363636363636,0.46691176470588236,0.6000000000000001,0.3,1.25,-0.4117647058823529,0.6000000000000001,-1.4000000000000001,-1.6135899117178951,-3.9868838501231494,8.0,8.0,0.75,0.5,17.0,-7.0,0.0,0.5,0.0,0.75,0.5333333333333333,0.4444444444444444,0.7333333333333333,0.6416666666666666,0.5888888888888888,0.05277777777777781
55,11,,SY,NS,CH,TT,21,18,3,1,1515.214377464353,1499.6480475614067,15.566329902946336,15.566329902946336,0.5179137289573139,1515.216089206886,1520.7817694993505,1515.21266572182,1478.514325623463,0.0034234850659231597,42.267443875887466,0.0017117425329615799,21.133721937943733,1524.789050279061,1516.7098838857148,9.574672814708038,17.06183632430816,30.203672181995962,25.24086089031732,2.6602966706846396,2.5395118604509115,22.222782169942043,17.622325308964587,4.962811291678641,0.12078481023372811,4.600456860977456,0.19472301121651503,0.29843065736749613,-0.1037076461509811,0.014499559822958474,2.510177639903555,2.6502180016742694,10.40593426136843,10.40593426136843,-0.23699723945691176,1.1184181323307847,5.361250923484345,-0.8445774669528507,-0.1798566371540975,23.0,23.0,0.5734126984126984,0.4171539961013645,29.0,39.0,0.5900621118012422,0.4858585858585858,0.4,0.4,1.031055900621118,-0.23030303030303034,0.0,-1.7,-2.4100099345264425,-1.9331706883288007,3.0,4.0,0.3333333333333333,0.75,-2.0,10.0,0.0,0.5,0.0,0.0,0.5,0.6428571428571429,0.38461538461538464,0.25,0.5137362637362638,-0.2637362637362638
56,11,,NS,FZ,CH,SY,14,21,-7,0,1525.8109174147405,1517.9972176105853,7.813699804155249,7.813699804155249,0.5089948838133276,1533.6509669309226,1518.026990807678,1517.9708678985585,1517.9674444134926,15.680099032364069,0.05954639418541774,7.8400495161820345,0.02977319709270887,1530.8513489046784,1526.143087171135,5.040431489937873,8.145869560549727,31.065323821501167,29.361678057311714,2.634821904308006,2.3768830124419686,23.16085810857715,22.231029019985808,1.703645764189453,0.25793889186603725,0.9298290885913403,0.2632142745038931,0.18071165946488169,0.08250261503901143,0.09907067029457028,2.753664659263117,2.6345844822672473,2.425450662624826,2.425450662624826,-3.3080591525605207,2.3953473518054373,3.1764400318231942,-0.17410520074506408,-0.2608329262558087,24.0,24.0,0.5417457305502846,0.43565217391304345,28.0,41.0,0.640625,0.5742753623188406,0.4,0.5,2.0208333333333335,0.8128019323671498,-0.7,0.3,0.5714254305393069,-1.2555318458206557,4.0,9.0,0.75,0.6666666666666666,15.0,16.0,1.0,0.0,-6.0,0.6666666666666666,0.46153846153846156,0.6,0.75,0.5641025641025641,0.675,-0.11089743589743595
57,11,,FZ,SY,NS,TT,23,21,2,1,1525.8092056722076,1495.1685578024635,30.640647869744043,30.640647869744043,0.5352179343193693,1530.2576677055004,1514.5775686731363,1521.3607436389148,1475.7595469317905,8.896924066585598,38.818021741345774,4.448462033292799,19.409010870672887,1531.1826683768754,1515.3558469936409,5.3734627046678725,20.187289191177342,31.601355281275822,25.70080210086486,2.462815409103234,2.718596171747386,24.212909053966122,17.5450135856227,5.900553180410963,-0.25578076264415195,6.667895468343421,0.1802805946317115,0.26480675759827615,-0.08452616296656465,0.5045981547366182,2.517477799826127,2.3128977813184655,25.810272288599435,25.810272288599435,0.7191415995603414,0.03910998153464007,6.7402042941302085,0.500232184720895,-0.47983776402267786,19.0,19.0,0.5789473684210527,0.42105263157894735,35.0,29.5,0.6154791154791155,0.49117647058823527,0.5,0.2,1.6396396396396398,-0.1805882352941176,0.19999999999999996,-3.3,2.4325962952758573,-2.5530137092886207,4.0,3.0,0.75,0.6666666666666666,23.0,7.0,0.0,0.5,0.0,0.875,0.38461538461538464,0.6666666666666666,0.35714285714285715,0.6298076923076923,0.5119047619047619,0.11790293040293043
58,11,,SY,FZ,CH,TT,21,17,4,1,1528.354440793792,1497.317300921653,31.03713987213905,31.03713987213905,0.5356721185886483,1532.8029028270848,1521.4202900331002,1523.9059787604992,1473.214311810206,8.896924066585598,48.205978222894146,4.448462033292799,24.102989111447073,1531.1826683768754,1516.7098838857148,2.8282275830833896,19.39258296406183,31.736694585589262,25.233186829205373,2.43997298351945,2.4711921816575644,24.416775635030913,17.81961028423268,6.50350775638389,-0.031219198138114468,6.597165350798232,0.1906689802626106,0.26993113714335615,-0.07926215688074556,0.3856100754318036,3.1715828329469273,2.528509183281809,25.337047855910214,25.337047855910214,1.5923425912068758,0.03717499609112096,6.148673107629715,0.4657993071787079,-0.014995509090143244,28.0,28.0,0.6303225806451613,0.3571428571428571,36.0,41.0,0.6261609907120743,0.47294832826747724,0.7,0.30000000000000004,1.648606811145511,-0.23920972644376898,1.2,-1.4,3.8448201355271294,-1.9470261831462494,5.0,5.0,0.8,0.6,25.0,7.0,0.0,0.5,0.0,0.5,0.42857142857142855,0.625,0.3333333333333333,0.4642857142857143,0.47916666666666663,-0.014880952380952328
59,11,,FZ,CH,NS,AC,21,9,12,1,1527.1115964300925,1498.4194480987117,28.69214833138085,28.69214833138085,0.5329850801382889,1535.566759264057,1512.0323335515518,1518.656433596128,1484.8065626458713,16.9103256679291,27.22577090568052,8.45516283396455,13.61288545284026,1532.2053857967524,1512.2288654034319,5.093789366659848,13.809417304720228,30.023405297371525,27.73892075946698,2.307546898303789,2.7470985403110415,23.10076460246016,19.497625138533856,2.2844845379045466,-0.4395516420072525,3.603139463926304,0.27067276504604953,0.23897596611227073,0.0316967989337788,0.8448407178637051,2.04613201828786,2.286400939988636,24.35961537310436,24.35961537310436,-2.7701609007102874,3.6097621802626456,2.347876826423395,0.03988209059845893,0.145144601122567,24.0,24.0,0.6043478260869566,0.3973913043478261,41.5,24.5,0.6098214285714285,0.4841137123745819,0.5,0.4,1.6232142857142857,-0.41053511705685614,-0.09999999999999998,-1.2,0.6087891292092991,-0.4017478412088167,10.0,3.0,0.8,0.6666666666666666,39.0,-2.0,1.0,1.0,7.0,0.8888888888888888,0.5,0.5,0.6666666666666666,0.6944444444444444,0.5833333333333333,0.11111111111111116
60,11,,CH,NS,AC,SY,21,18,3,1,1515.3443835738399,1503.903497450786,11.440886123053815,11.440886123053815,0.513168760747902,1522.3258365378986,1526.6698351974715,1508.3629306097812,1481.1371597041007,13.96290592811738,45.53267549337079,6.98145296405869,22.766337746685394,1525.8117676989377,1513.3349175987357,10.467384125097851,9.431420147949666,28.507835150500842,28.993710818907246,2.3710952690584124,2.6050042052417828,21.394549343325604,21.1786982031819,-0.48587566840640406,-0.2339089361833704,0.21585114014370532,0.2430401215384808,0.17043892649736567,0.07260119504111515,0.5149993137552952,2.440804229789477,3.0482435730409727,5.951838320223487,5.951838320223487,-4.490223805893791,0.06293007427184705,5.74043856176975,-0.16541874617509755,0.48002783741863553,27.0,27.0,0.5323308270676692,0.47310344827586204,38.0,31.5,0.5634920634920635,0.4951923076923077,0.30000000000000004,0.7,0.791761148904006,-0.5785256410256411,-1.0,0.6000000000000001,-1.5927274675669878,2.6780323872467307,9.0,4.0,0.6666666666666666,0.5,15.0,-4.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.4444444444444444,0.7647058823529411,0.5833333333333333,0.6045751633986928,-0.021241830065359513
61,11,,CH,SY,FZ,NS,22,24,-2,0,1524.497835867685,1525.1904928056674,-0.6926569379825196,0.6926569379825196,0.499202549906182,1525.1077293336248,1539.2361622058277,1523.8879424017452,1511.1448234055074,1.2197869318795256,28.091338800320273,0.6098934659397628,14.045669400160136,1526.9178198942416,1531.8469465063458,2.4199840265566763,6.656453700678412,30.1188523184029,30.639228638263,2.244646905917425,2.4569892108527407,23.384911600650625,23.268261005704776,-0.5203763198600981,-0.2123423049353157,0.11665059494584895,0.20528072354968968,0.24900853142203916,-0.04372780787234948,0.04772070091548952,2.7489580268194294,3.1260941318776068,-5.182395220714625,-6.567709096679664,-4.181259796910069,2.4561823364012483,3.0142027645798812,0.19849222735043526,0.13319240893011752,28.0,28.0,0.48084291187739464,0.49866310160427807,45.0,32.0,0.59,0.6190476190476191,0.7,0.6000000000000001,1.045,1.6051587301587302,2.8,0.30000000000000004,2.5649133956297874,1.6301944984746797,10.0,5.0,0.7,0.6,23.0,8.0,0.0,0.5,0.0,0.5454545454545454,0.42857142857142855,0.75,0.5555555555555556,0.487012987012987,0.6527777777777778,-0.16576479076479078
