p1,p2,p3,p4,players,team1,team2,ordered_key,unique_key,played_ordered,played_unique,elo_pred_team1_win_prob,trueskill_pred_team1_win_prob,tree_pred_team1_win_prob,forest_pred_team1_win_prob,context_meta_pred_team1_win_prob,v3_meta_pred_team1_win_prob,ensemble_pred_team1_win_prob,sort_prob,closeness
NS,TT,FZ,TD,"['NS', 'TT', 'FZ', 'TD']",NS + TT,FZ + TD,NS|TT|FZ|TD,"FZ,TD||NS,TT",False,True,0.2578164106400352,0.23058265521319204,0.7839925229644003,0.4899703217888161,0.12224248449310697,0.3073172423649618,0.40219997652744605,0.40219997652744605,0.09780002347255395
NS,AC,CH,SY,"['NS', 'AC', 'CH', 'SY']",NS + AC,CH + SY,NS|AC|CH|SY,"AC,NS||CH,SY",False,False,0.2593330971323948,0.17003076918128007,0.7389908766030415,0.5133301393860372,0.14489217819132402,0.27129124999131665,0.4017770651803605,0.4017770651803605,0.0982229348196395
CH,NS,TD,FZ,"['CH', 'NS', 'TD', 'FZ']",CH + NS,TD + FZ,CH|NS|TD|FZ,"CH,NS||FZ,TD",False,True,0.37687888010169385,0.42276580626169685,0.0790824079328482,0.45038839291642724,0.10756184009693288,0.36279122529611757,0.40163646375552364,0.40163646375552364,0.09836353624447636
FZ,TD,TT,CH,"['FZ', 'TD', 'TT', 'CH']",FZ + TD,TT + CH,FZ|TD|TT|CH,"CH,TT||FZ,TD",False,False,0.648067650780029,0.6390051119658055,0.5517708070814473,0.6498492721891189,0.8155259369588866,0.5058095359607894,0.5988604442885779,0.5988604442885779,0.09886044428857788
SY,NS,TD,FZ,"['SY', 'NS', 'TD', 'FZ']",SY + NS,TD + FZ,SY|NS|TD|FZ,"FZ,TD||NS,SY",False,True,0.3815075819137343,0.4570056851717383,0.06587745111686366,0.43657610344413733,0.20167811030024985,0.3709120878957144,0.4009145774990127,0.4009145774990127,0.09908542250098729
CH,SY,NS,FZ,"['CH', 'SY', 'NS', 'FZ']",CH + SY,NS + FZ,CH|SY|NS|FZ,"CH,SY||FZ,NS",False,True,0.4302815551590677,0.4432248808382382,0.033847376692682805,0.5069775968203831,0.3952576673977836,0.25253961225149024,0.40073360581592204,0.40073360581592204,0.09926639418407796
SY,TT,CH,FZ,"['SY', 'TT', 'CH', 'FZ']",SY + TT,CH + FZ,SY|TT|CH|FZ,"CH,FZ||SY,TT",False,True,0.2172053604865701,0.13864353755219666,0.8393766339226808,0.5135529937668873,0.08354153514211472,0.27444431559436416,0.4007090641528872,0.4007090641528872,0.0992909358471128
NS,AC,FZ,RS,"['NS', 'AC', 'FZ', 'RS']",NS + AC,FZ + RS,NS|AC|FZ|RS,"AC,NS||FZ,RS",False,False,0.24637675999511788,0.39593857770530305,0.05300678624312868,0.44524526774687884,0.12640419206844927,0.36569390665906426,0.40067108028461584,0.40067108028461584,0.09932891971538416
AC,CH,FZ,TD,"['AC', 'CH', 'FZ', 'TD']",AC + CH,FZ + TD,AC|CH|FZ|TD,"AC,CH||FZ,TD",False,False,0.3454711910135856,0.38965087128379194,0.4677960366673308,0.5030019177069409,0.2059593887624586,0.27639409717370717,0.40047708833586815,0.40047708833586815,0.09952291166413185
NS,TT,AC,CH,"['NS', 'TT', 'AC', 'CH']",NS + TT,AC + CH,NS|TT|AC|CH,"AC,CH||NS,TT",False,True,0.3969134318558748,0.3212064280410544,0.7532489186275869,0.4243574665654908,0.2674543510327649,0.3800999705081725,0.40037834352125445,0.40037834352125445,0.09962165647874555
AC,TD,FZ,RS,"['AC', 'TD', 'FZ', 'RS']",AC + TD,FZ + RS,AC|TD|FZ|RS,"AC,TD||FZ,RS",False,False,0.20385510569834198,0.25507293664572084,0.044293871666523,0.43727393960735095,0.23531781320454812,0.3648508980398328,0.4002264779242316,0.4002264779242316,0.0997735220757684
TT,CH,AC,FZ,"['TT', 'CH', 'AC', 'FZ']",TT + CH,AC + FZ,TT|CH|AC|FZ,"AC,FZ||CH,TT",False,True,0.3276775759280934,0.2435776624653902,0.38142792234614825,0.49264720025232256,0.41880210311679505,0.2678469955297237,0.3997733144778619,0.3997733144778619,0.10022668552213809
SY,NS,AC,FZ,"['SY', 'NS', 'AC', 'FZ']",SY + NS,AC + FZ,SY|NS|AC|FZ,"AC,FZ||NS,SY",False,False,0.3563352569868216,0.32820252483363926,0.5325070010906335,0.4836205814735631,0.4725456539318125,0.27434892585113185,0.3994689221229206,0.3994689221229206,0.10053107787707938
TT,AC,NS,RS,"['TT', 'AC', 'NS', 'RS']",TT + AC,NS + RS,TT|AC|NS|RS,"AC,TT||NS,RS",False,False,0.49204596257125605,0.7045234294367623,0.10857652985288303,0.39510629488141885,0.3287913424157193,0.41264159907741754,0.3994678184611904,0.3994678184611904,0.1005321815388096
TT,TD,AC,RS,"['TT', 'TD', 'AC', 'RS']",TT + TD,AC + RS,TT|TD|AC|RS,"AC,RS||TD,TT",False,False,0.49905467220261357,0.6172204211348069,0.2934415703896964,0.3428277842033285,0.8952042964655197,0.42876304712533525,0.3992969498626189,0.3992969498626189,0.10070305013738112
TT,TD,RS,AC,"['TT', 'TD', 'RS', 'AC']",TT + TD,RS + AC,TT|TD|RS|AC,"AC,RS||TD,TT",False,False,0.49905467220261357,0.6172204211348069,0.2934415703896964,0.3414884984890428,0.8909256876699637,0.4307470545939129,0.3991694084982277,0.3991694084982277,0.10083059150177232
CH,AC,FZ,TD,"['CH', 'AC', 'FZ', 'TD']",CH + AC,FZ + TD,CH|AC|FZ|TD,"AC,CH||FZ,TD",False,False,0.3454711910135856,0.38965087128379194,0.6041749908382514,0.5104123932607988,0.12173226986464186,0.27059106447026215,0.39893665680873786,0.39893665680873786,0.10106334319126214
TD,SY,FZ,CH,"['TD', 'SY', 'FZ', 'CH']",TD + SY,FZ + CH,TD|SY|FZ|CH,"CH,FZ||SY,TD",False,True,0.19487658465821875,0.09122899217995989,0.815485570697294,0.49702605268519306,0.062308762783524096,0.2949921599522297,0.39882380399594103,0.39882380399594103,0.10117619600405897
RS,FZ,TD,TT,"['RS', 'FZ', 'TD', 'TT']",RS + FZ,TD + TT,RS|FZ|TD|TT,"FZ,RS||TD,TT",False,False,0.7914885570511333,0.7672395777380099,0.13141146293572376,0.6351105063148703,0.7655153438367311,0.5376775950621832,0.6013535353146698,0.6013535353146698,0.10135353531466984
TD,NS,SY,TT,"['TD', 'NS', 'SY', 'TT']",TD + NS,SY + TT,TD|NS|SY|TT,"NS,TD||SY,TT",False,False,0.35364447280975064,0.23499796768184855,0.5216531044738765,0.4088543157920938,0.23374238023481153,0.39984442209736254,0.39824588089191004,0.39824588089191004,0.10175411910808996
SY,TD,CH,FZ,"['SY', 'TD', 'CH', 'FZ']",SY + TD,CH + FZ,SY|TD|CH|FZ,"CH,FZ||SY,TD",False,True,0.19487658465821875,0.09122899217995989,0.7429107105735235,0.491649695124625,0.12347077179074964,0.29477965024511865,0.3981745202394674,0.3981745202394674,0.10182547976053258
NS,RS,CH,AC,"['NS', 'RS', 'CH', 'AC']",NS + RS,CH + AC,NS|RS|CH|AC,"AC,CH||NS,RS",False,False,0.37221806090635046,0.14260129464727567,0.6646247522220718,0.3876835583685741,0.4432564264658416,0.40815396771576834,0.3980946368313425,0.3980946368313425,0.1019053631686575
CH,AC,NS,FZ,"['CH', 'AC', 'NS', 'FZ']",CH + AC,NS + FZ,CH|AC|NS|FZ,"AC,CH||FZ,NS",False,True,0.29248459293976603,0.23994629482266688,0.533398123456293,0.5127910054532685,0.07058440410807251,0.26954226311424795,0.39780324446385246,0.39780324446385246,0.10219675553614754
RS,SY,TT,FZ,"['RS', 'SY', 'TT', 'FZ']",RS + SY,TT + FZ,RS|SY|TT|FZ,"FZ,TT||RS,SY",False,False,0.3032507142225053,0.12934556929629226,0.3166752902389586,0.5181894445271048,0.1868099465067834,0.2497559255582604,0.3975608570187542,0.3975608570187542,0.10243914298124579
TD,TT,CH,AC,"['TD', 'TT', 'CH', 'AC']",TD + TT,CH + AC,TD|TT|CH|AC,"AC,CH||TD,TT",False,False,0.3401370320500429,0.19113653606762776,0.6600070178299164,0.3814289975079789,0.313631387766493,0.42820847699177,0.3974288849118359,0.3974288849118359,0.10257111508816408
TT,AC,FZ,CH,"['TT', 'AC', 'FZ', 'CH']",TT + AC,FZ + CH,TT|AC|FZ|CH,"AC,TT||CH,FZ",False,True,0.13185315608737594,0.05002326036034642,0.38779522743779526,0.46031557909392695,0.08952413300196946,0.33931091676869846,0.3970820563201573,0.3970820563201573,0.1029179436798427
AC,CH,SY,TD,"['AC', 'CH', 'SY', 'TD']",AC + CH,SY + TD,AC|CH|SY|TD,"AC,CH||SY,TD",False,False,0.5221078093490518,0.5969135006798973,0.3429595009320657,0.407986985810768,0.5579223393317233,0.36562076594185094,0.3970379120040394,0.3970379120040394,0.10296208799596063
SY,RS,FZ,TD,"['SY', 'RS', 'FZ', 'TD']",SY + RS,FZ + TD,SY|RS|FZ|TD,"FZ,TD||RS,SY",False,False,0.3328631527064556,0.19047394218674413,0.8312923531369177,0.5537246838063821,0.16121034322348193,0.20077201660808486,0.3968430433037472,0.3968430433037472,0.1031569566962528
SY,TT,TD,FZ,"['SY', 'TT', 'TD', 'FZ']",SY + TT,TD + FZ,SY|TT|TD|FZ,"FZ,TD||SY,TT",False,False,0.3564299205141159,0.39395152309853243,0.08237239203218312,0.4404886930452199,0.14577314045726417,0.3606732963485485,0.39677391226303316,0.39677391226303316,0.10322608773696684
SY,TD,NS,FZ,"['SY', 'TD', 'NS', 'FZ']",SY + TD,NS + FZ,SY|TD|NS|FZ,"FZ,NS||SY,TD",False,False,0.27451463048178537,0.17289787965773967,0.07521681133081491,0.47769007112565876,0.11128341321856286,0.31164642540570625,0.39661634652139394,0.39661634652139394,0.10338365347860606
CH,TD,RS,FZ,"['CH', 'TD', 'RS', 'FZ']",CH + TD,RS + FZ,CH|TD|RS|FZ,"CH,TD||FZ,RS",False,False,0.31445144358030264,0.4163104137566029,0.023671074101457332,0.4417038454340972,0.30486554883432354,0.34200249782136094,0.39634977452501174,0.39634977452501174,0.10365022547498826
AC,TT,SY,NS,"['AC', 'TT', 'SY', 'NS']",AC + TT,SY + NS,AC|TT|SY|NS,"AC,TT||NS,SY",False,False,0.3295140006794744,0.23493577217659545,0.17155923863179015,0.4120624918508684,0.2083720352095754,0.39254371924914144,0.39610736454452594,0.39610736454452594,0.10389263545547406
TT,NS,RS,TD,"['TT', 'NS', 'RS', 'TD']",TT + NS,RS + TD,TT|NS|RS|TD,"NS,TT||RS,TD",False,False,0.5863050933488437,0.843478018781435,0.29406052066178295,0.5854308789151461,0.7160815329673987,0.6185265885711992,0.6038951889396575,0.6038951889396575,0.10389518893965755
NS,TT,TD,RS,"['NS', 'TT', 'TD', 'RS']",NS + TT,TD + RS,NS|TT|TD|RS,"NS,TT||RS,TD",False,False,0.5863050933488437,0.843478018781435,0.2820632349896557,0.5777642122484795,0.7451543562463052,0.6264081709336102,0.6039174014824449,0.6039174014824449,0.10391740148244488
NS,AC,FZ,TD,"['NS', 'AC', 'FZ', 'TD']",NS + AC,FZ + TD,NS|AC|FZ|TD,"AC,NS||FZ,TD",False,False,0.2524101575915885,0.2537959306113251,0.8453316028161323,0.5052382967110849,0.07435163390770982,0.2753865437248689,0.3960621290044636,0.3960621290044636,0.10393787099553642
SY,AC,NS,FZ,"['SY', 'AC', 'NS', 'FZ']",SY + AC,NS + FZ,SY|AC|NS|FZ,"AC,SY||FZ,NS",False,True,0.2965701081932491,0.2683098696724925,0.45474976444566206,0.5232597621182495,0.053502728341913545,0.25217176013111914,0.39603427997234397,0.39603427997234397,0.10396572002765603
AC,CH,TT,FZ,"['AC', 'CH', 'TT', 'FZ']",AC + CH,TT + FZ,AC|CH|TT|FZ,"AC,CH||FZ,TT",True,True,0.31526715970740693,0.2943977223351345,0.3723341150972541,0.5076315562802107,0.21742498750979114,0.25717132334086706,0.3958392003536565,0.3958392003536565,0.1041607996463435
CH,TD,FZ,TT,"['CH', 'TD', 'FZ', 'TT']",CH + TD,FZ + TT,CH|TD|FZ|TT,"CH,TD||FZ,TT",False,False,0.29239919643033974,0.1933379780198239,0.9328523439813452,0.6047377261780753,0.6321457268552875,0.6006231466697117,0.6041882144018184,0.6041882144018184,0.10418821440181836
NS,AC,SY,FZ,"['NS', 'AC', 'SY', 'FZ']",NS + AC,SY + FZ,NS|AC|SY|FZ,"AC,NS||FZ,SY",False,True,0.14226596182253984,0.05800124636696055,0.1105684422808281,0.45589683325292385,0.054279984104732934,0.34465305590279427,0.39533464834694443,0.39533464834694443,0.10466535165305557
AC,TT,FZ,RS,"['AC', 'TT', 'FZ', 'RS']",AC + TT,FZ + RS,AC|TT|FZ|RS,"AC,TT||FZ,RS",False,False,0.22692268042736968,0.33775120827068494,0.06300920027906198,0.43606586199531167,0.1936917155119354,0.3584117201111666,0.3953092393823186,0.3953092393823186,0.1046907606176814
TT,TD,FZ,RS,"['TT', 'TD', 'FZ', 'RS']",TT + TD,FZ + RS,TT|TD|FZ|RS,"FZ,RS||TD,TT",False,False,0.20851144294886675,0.23276042226199006,0.2700874908248685,0.4391906062740176,0.276036152078756,0.34537509226748875,0.39513822250359565,0.39513822250359565,0.10486177749640435
AC,SY,TD,FZ,"['AC', 'SY', 'TD', 'FZ']",AC + SY,TD + FZ,AC|SY|TD|FZ,"AC,SY||FZ,TD",False,True,0.3499307762176467,0.4233422632585542,0.046865675158987395,0.4350120840061109,0.15991542704087391,0.36275337882393893,0.39510473565463267,0.39510473565463267,0.10489526434536733
SY,TT,NS,FZ,"['SY', 'TT', 'NS', 'FZ']",SY + TT,NS + FZ,SY|TT|NS|FZ,"FZ,NS||SY,TT",False,True,0.30253943324391996,0.2440036990798815,0.5152703246580166,0.5043098706460469,0.09107604873684406,0.2721936918306398,0.39493404624351597,0.39493404624351597,0.10506595375648403
SY,AC,TT,FZ,"['SY', 'AC', 'TT', 'FZ']",SY + AC,TT + FZ,SY|AC|TT|FZ,"AC,SY||FZ,TT",False,True,0.3195271885018795,0.3254289989299698,0.4863045434202209,0.5379634820158197,0.09303716508565235,0.22476946421803712,0.3948888222195,0.3948888222195,0.1051111777805
