scale,mean_brier_score,std_brier_score,mean_log_loss,std_log_loss,mean_accuracy,std_accuracy
231.0,0.23337100881255704,0.005944478802206751,0.6591696608620526,0.011949433962566987,0.5666666666666667,0.11055415967851333
232.0,0.23341542496702786,0.005922539141526235,0.6592662542701782,0.011905683753514144,0.5666666666666667,0.11055415967851333
233.0,0.2334596877000464,0.005900792510066703,0.6593624331410333,0.011862307671216484,0.5666666666666667,0.11055415967851333
76.0,0.233460612260193,0.020012634887532105,0.6560129433803497,0.043442386733105305,0.5666666666666667,0.11055415967851333
234.0,0.233503796226755,0.005879235916318523,0.6594581976862376,0.011819300055765475,0.5666666666666667,0.11055415967851333
235.0,0.23354774981831436,0.005857866434750002,0.6595535481964532,0.011776655372853209,0.5666666666666667,0.11055415967851333
236.0,0.23359154779992336,0.005836681204016888,0.6596484850380598,0.01173436821022217,0.5666666666666667,0.11055415967851333
237.0,0.23363518954890625,0.00581567742522691,0.6597430086499516,0.011692433274233097,0.5666666666666667,0.11055415967851333
238.0,0.2336786744928642,0.005794852360257546,0.6598371195404539,0.011650845386544862,0.5666666666666667,0.11055415967851333
239.0,0.23372200210788918,0.005774203330125506,0.6599308182843536,0.011609599480904379,0.5666666666666667,0.11055415967851333
240.0,0.23376517191683827,0.0057537277134058875,0.6600241055200385,0.011568690600040423,0.5666666666666667,0.11055415967851333
75.0,0.2337736437953771,0.020345085853851586,0.6567030357134337,0.04437393764571782,0.5666666666666667,0.11055415967851333
241.0,0.23380818348766558,0.005733422944699401,0.6601169819467437,0.011528113892658938,0.5666666666666667,0.11055415967851333
242.0,0.2338510364318107,0.0057132865131462405,0.6602094483218985,0.011487864610535987,0.5666666666666667,0.11055415967851333
243.0,0.23389373040264103,0.0056933159609849765,0.660301505458571,0.011447938105704042,0.5666666666666667,0.11055415967851333
244.0,0.23393626509394597,0.005673508882155074,0.6603931542230077,0.011408329827728884,0.5666666666666667,0.11055415967851333
245.0,0.23397864023848208,0.005653862920941079,0.660484395532263,0.011369035321074007,0.5666666666666667,0.11055415967851333
246.0,0.23402085560656632,0.0056343757706581385,0.6605752303519169,0.01133005022254877,0.5666666666666667,0.11055415967851333
247.0,0.2340629110047169,0.005615045172376351,0.6606656596938746,0.011291370258837582,0.5666666666666667,0.11055415967851333
74.0,0.23410303779927782,0.020686190978283385,0.6574376320044875,0.045342206774361224,0.5666666666666667,0.11055415967851333
248.0,0.2341048062743385,0.005595868913683538,0.6607556846142495,0.011252991244107126,0.5666666666666667,0.11055415967851333
249.0,0.2341465412904523,0.00557684482748457,0.6608453062113222,0.011214909077689541,0.5666666666666667,0.11055415967851333
250.0,0.23418811596046737,0.005557970790836795,0.6609345256235759,0.011177119741837726,0.5666666666666667,0.11055415967851333
251.0,0.23422953022299392,0.00553924472381942,0.6610233440278022,0.011139619299550672,0.5666666666666667,0.11055415967851333
252.0,0.23427078404669466,0.005520664588436509,0.6611117626372783,0.011102403892467102,0.5666666666666667,0.11055415967851333
253.0,0.2343118774291753,0.005502228387552302,0.6611997827000106,0.011065469738824078,0.5666666666666667,0.11055415967851333
254.0,0.23435281039591133,0.005483934163857723,0.6612874054970419,0.011028813131478132,0.5666666666666667,0.11055415967851333
255.0,0.2343935829992109,0.005465779998867007,0.6613746323408224,0.010992430435987815,0.5666666666666667,0.11055415967851333
256.0,0.23443419531721071,0.005447764011943744,0.661461464573639,0.010956318088755216,0.5666666666666667,0.11055415967851333
73.0,0.2344495394567292,0.021036146926930066,0.6582193502669351,0.04634898891920904,0.5666666666666667,0.11055415967851333
257.0,0.2344746474529067,0.0054298843593550234,0.6615479035661036,0.010920472595222936,0.5666666666666667,0.11055415967851333
258.0,0.23451493953321573,0.005412139233353442,0.661633950715696,0.010884890528126934,0.5666666666666667,0.11055415967851333
259.0,0.2345550717080685,0.00539452686128499,0.661719607445362,0.010849568525801951,0.5666666666666667,0.11055415967851333
260.0,0.23459504414953242,0.00537704550472316,0.6618048752021609,0.010814503290537398,0.5666666666666667,0.11055415967851333
261.0,0.23463485705096326,0.005359693458627653,0.6618897554559638,0.010779691586983341,0.5666666666666667,0.11055415967851333
262.0,0.2346745106261851,0.005342469050527244,0.6619742496982016,0.010745130240603383,0.5666666666666667,0.11055415967851333
263.0,0.23471400510869683,0.0053253706397260086,0.6620583594406557,0.01071081613617402,0.5666666666666667,0.11055415967851333
264.0,0.23475334075090512,0.00530839661653198,0.6621420862142968,0.010676746216328019,0.5666666666666667,0.11055415967851333
265.0,0.23479251782338212,0.005291545401507854,0.6622254315681645,0.010642917480141267,0.5666666666666667,0.11055415967851333
